id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
G0198,삼성중공업의 2026년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,삼성중공업,exchange,,0,"삼성중공업의 2026년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  ### 1. LNG운반선 2척 공급 계약 - **계약금액**: 770,100,000,000원 - **최근매출액 대비 비율**: 7.8% - **계약상대**: 오세아니아 지역 선주 - **판매ㆍ공급지역**: 오세아니아 지역 - **계약기간**: 2026-03-20 ~ 2028-09-30 - **기타 사항**: 계약금ㆍ선급금 있음, 공사진척에 따른 수금 방식  ### 2. LNG운반선 1척 공급 계약 - **계약금액**: 377,900,000,000원 - **최근매출액 대비 비율**: 3.8% - **계약상대**: 오세아니아 지역 선주 - **판매ㆍ공급지역**: 오세아니아 지역 - **계약기간**: 2026-03-20 ~ 2029-04-30 - **기타 사항**: 계약금ㆍ선급금 있음, 공사진척에 따른 수금 방식  ### 3. 유조선 3척 공급 계약 - **계약금액**: 400,100,000,000원 - **최근매출액 대비 비율**: 4.0% - **계약상대**: 버뮤다 지역 선주 - **판매ㆍ공급지역**: 버뮤다 지역 - **계약기간**: 2026-03-10 ~ 2029-02-2",0,0,0,required,1,5,4,0.8,"9,903,100,000,000",0,0,11,5,0,6,0.4545,0.5455,1.0,0.1429,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,14,0,1,1,0,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,31.1,321.0,195.4,369.8,0.0,1480.3,289.9,4.4,0.8,28722.0,31099.1,0.0,1
G0199,삼성E&A의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,삼성E&A,exchange,,0,"삼성E&A의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용을 아래와 같이 정리하였습니다:  ### 1. SBL ADC 프로젝트 - **계약금액**: 251,350,000,000원 - **최근매출액**: 9,966,551,344,477원 - **매출액대비**: 2.52% - **대규모법인여부**: 해당 - **계약상대**: 삼성바이오로직스 주식회사 (계열회사) - **판매ㆍ공급지역**: 인천광역시 송도동, 대한민국 - **계약기간**: 2023-01-02 ~ 2025-12-31 - **계약(수주)일자**: 2025-10-23  ### 2. 말레이시아 New Biorefinery Project - **계약금액**: 817,610,116,698원 - **최근매출액**: 10,624,917,993,595원 - **매출액대비**: 7.70% - **대규모법인여부**: 해당 - **계약상대**: PENGERANG BIOREFINERY SDN. BHD - **판매ㆍ공급지역**: Johor, Pengerang Integrated Complex, 말레이시아 - **계약기간**: 2025-01-08 ~ 2028-09-07 - **계약(수주)일자**: 2025-01-09  ",0,0,0,required,1,5,1,0.2,"1,470,521,800,000 / 13.84 / 2024-06-27 / 2026-03-31",0,0,11,7,0,4,0.6364,0.3636,0.0,0.0,시작일 / 종료일 / 체결계약명 / 판매공급계약구분,10,0,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,open,summarize,,20.47,218.0,372.3,376.2,0.0,1587.4,182.8,1.5,0.5,17905.4,20469.0,0.0,1
G0200,한미반도체의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한미반도체,exchange,,0,"한미반도체의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용을 아래와 같이 정리하였습니다:  ### 1. 계약 정보 - **계약(수주)일자**:    - 2025-01-14 (HBM 제조용 장비 수주)   - 2025-05-16 (HBM 제조용 'DUAL TC BONDER GRIFFIN' 장비 수주)   - 2025-05-27 (반도체 제조용 'FLIP CHIP BONDER' 장비 수주)   - 2025-11-14 (HBM 제조용 장비 수주)  - **계약금액(원)**:   - 10,807,500,000 (HBM 제조용 장비 수주)   - 42,812,000,000 (HBM 제조용 'DUAL TC BONDER GRIFFIN' 장비 수주)   - 8,045,604,000 (반도체 제조용 'FLIP CHIP BONDER' 장비 수주)   - 1,567,500,000 (HBM 제조용 장비 수주)  - **최근매출액(원)**:   - 159,008,528,366 (HBM 제조용 장비 수주)   - 558,917,191,547 (기타 계약들)  - **매출액대비(%)**:   - 6.80% (HBM 제조용 장비 수주)   - 7.66% (HBM 제조용 'DUAL T",0,0,1,required,1,5,5,1.0,,0,0,11,5,0,6,0.4545,0.5455,1.0,0.25,계약(수주)일자 / 계약상대 / 시작일 / 종료일 / 체결계약명 / 판매공급지역,10,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,52.19,690.9,345.6,364.1,0.0,673.1,587.7,2.3,0.2,50100.6,52183.9,0.0,1
G0201,한미약품의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,한미약품,exchange,,0,"한미약품의 2023년 투자판단 관련 주요 경영사항을 다음과 같이 정리하였습니다:  ### 1. 비만치료제 HM11260C(Efpeglenatide) 임상3상 시험 계획 승인 - **이사회결의일(결정일) 또는 사실확인일**: 2023년 10월 23일 - **임상시험 제목**: 당뇨병을 동반하지 않은 성인 비만 환자를 대상으로 HM11260C의 유효성 및 안전성을 평가하기 위한 다기관, 무작위배정, 이중눈가림, 제3상 임상시험 - **임상시험 단계**: 제3상 - **대상 질환명(적응증)**: 비만 - **임상시험 신청(승인)일 및 승인 기관**:   - 신청일: 2023년 7월 28일   - 승인일: 2023년 10월 23일   - 승인 기관: 한국 식품의약품안전처(MFDS) - **임상시험계획 일련번호**: 202300837 - **임상시험의 목적**: 당뇨병을 동반하지 않은 성인 비만 환자에서 HM11260C의 '기저치 대비 40 주 시점의 평균 체중 변화율(%)' 및 '40주 시점에서 기저치 대비 체중 감소율이 5% 이상인 시험 대상자 비율(%)'이 위약 대비 우월함을 입증하고, 안전성을 비교 평가함 - **임상시험 시행 방법**:   - 규모: 약 42",0,0,1,required,1,1,1,1.0,,0,0,3,2,0,1,0.6667,0.3333,0.0,0.0,주요내용,6,0,0,0,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,63.49,97.9,400.4,744.1,0.0,698.1,4.0,1.3,0.2,61537.1,63486.9,4.0,1
G0202,LIG디펜스앤에어로스페이스의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,LIG디펜스앤에어로스페이스,exchange,,0,"LIG디펜스앤에어로스페이스의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  ### 1. 계약(수주)일자 - 2025-12-30 - 2025-12-24 - 2025-12-11  ### 2. 계약금액 - 113,174,607,488원 - 215,751,505,000원 - 124,270,000,001원 - 1,559,345,454,545원  ### 3. 계약상대 - 한화에어로스페이스 주식회사 - HD현대중공업 주식회사 - 국방과학연구소 - 방위사업청  ### 4. 판매ㆍ공급지역 - 대한민국  ### 5. 계약기간 - 시작일: 2025-12-30 - 종료일: 2028-11-25 - 시작일: 2025-12-24 - 종료일: 2034-06-30 - 시작일: 2025-12-11 - 종료일: 2030-06-30  ### 6. 체결계약명 - 소형무장헬기 공대지유도탄 2차 양산 물품구매계약 - 장보고-II 성능개량 체계개발 - 단거리공대공유도탄-II 체계개발 체계종합/유도탄종합 시제 - 전자전기(Block-I) 체계개발  ### 7. 최근매출액 대비 비율 - 3.45% - 6.59% - 3.79% - 47.59%  ### 8. 대규모법인여부 - 해당 ",0,0,0,required,1,5,2,0.4,"118,723,636,363 / 3,276,339,508,425 / 3.62",0,0,11,3,0,8,0.2727,0.7273,1.0,0.1667,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 매출액대비 / 체결계약명 / 판매공급계약구분 / 판매공급지역,8,0,1,1,0,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,55.32,77.7,390.0,693.3,0.1,4269.0,25.4,0.8,0.8,49879.1,55318.1,0.0,1
G0203,한국항공우주의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한국항공우주,exchange,,0,"한국항공우주의 2023년 단일판매ㆍ공급계약체결 공시의 주요 내용을 아래와 같이 정리하였습니다:  ### 1. A320 계열 Slat Track Assembly 공급 계약체결 - **계약금액**: 400,566,120,320원 - **최근매출액**: 2,786,888,282,702원 - **매출액대비**: 14.4% - **대규모법인여부**: 해당 - **계약상대**: AIRBUS - **판매ㆍ공급지역**: 영국 - **계약기간**: 2023-09-01 ~ 2043-12-31 - **체결계약명**: A320 계열 Slat Track Assembly 공급 계약체결 - **계약(수주)일자**: 2023-10-12  ### 2. A320 계열 주익 부품 공급 계약 체결 - **계약금액**: 95,249,961,194원 - **최근매출액**: 2,786,888,282,702원 - **매출액대비**: 3.4% - **대규모법인여부**: 해당 - **계약상대**: AIRBUS - **판매ㆍ공급지역**: 영국 - **계약기간**: 2023-07-01 ~ 2029-12-31 - **체결계약명**: A320 계열 주익 부품 공급 계약 체결 - **계약(수주)일자**: 2023",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,1.0,0.0909,시작일 / 종료일 / 판매공급계약구분,28,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,34.16,43.4,398.6,584.2,0.0,1530.0,12.1,1.7,0.4,31592.5,34162.8,0.0,1
G0204,한미반도체의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한미반도체,exchange,,0,"한미반도체의 2023년 단일판매ㆍ공급계약체결 공시의 주요 내용을 아래와 같이 정리하였습니다:  ### 계약 1 - **계약(수주)일자**: 2023-08-31 - **계약금액**: 41,565,700,000원 - **최근매출액 대비 비율**: 12.69% - **계약상대**: SK하이닉스(SK Hynix Inc.) - **판매ㆍ공급지역**: 한국 - **계약기간**: 2023-08-31부터 2024-04-05까지 - **체결계약명**: HBM 제조용 'DUAL TC Bonder 1.0 Dragon' 및 반도체 제조용 장비 수주  ### 계약 2 - **계약(수주)일자**: 2023-05-30 - **계약금액**: 7,927,088,000원 - **최근매출액 대비 비율**: 2.42% - **계약상대**: Forehope Semiconductor (Ningbo) Co.,Ltd. - **판매ㆍ공급지역**: 중국 - **계약기간**: 2023-05-30부터 2023-08-31까지  ### 계약 3 - **계약(수주)일자**: 2023-06-12 - **계약금액**: 1,218,731,800원 - **최근매출액 대비 비율**: 0.37% - **계약상대**: Inf",0,0,1,required,1,5,5,1.0,,0,0,11,7,0,4,0.6364,0.3636,1.0,0.1667,대규모법인여부 / 시작일 / 종료일 / 판매공급계약구분,14,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,48.66,18.5,295.0,601.8,0.0,737.1,48.5,3.0,0.2,46998.7,48658.8,0.0,1
G0205,현대로템의 2024년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,현대로템,exchange,,0,"현대로템의 2024년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **현대제철 LNG 자가발전사업**    - 계약금액: 126,439,555,000원    - 최근매출액 대비 비율: 3.5%    - 계약상대: 현대제철 주식회사 (계열회사)    - 판매ㆍ공급지역: 대한민국    - 계약기간: 2024-12-26부터 2028-03-31까지    - 계약(수주)일자: 2024-12-26  2. **K2 전차 차체포탑 성과기반계약(PBL)**    - 계약금액: 98,471,100,000원    - 최근매출액 대비 비율: 2.7%    - 계약상대: 방위사업청 (Defense Acquisition Program Administation)    - 판매ㆍ공급지역: 대한민국    - 계약기간: 2024-12-02부터 2029-09-30까지    - 계약(수주)일자: 2024-12-02  3. **미국 MBTA 전동차 사업 추가공급계약**    - 계약금액: 133,870,905,932원    - 최근매출액 대비 비율: 3.7%    - 계약상대: 현대로템 미국법인 (계열회사)    - 판매ㆍ공급지역: 미국    - 계약기간: 2024-08-2",0,0,0,required,1,5,0,0.0,"752,052,064,000 / 2,872,511,952,005 / 26.2 / 2024-04-04 / 2030-02-04",0,0,11,6,0,5,0.5455,0.4545,0.0,0.0,대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,13,0,1,0,0,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,89.69,496.0,364.5,366.2,0.0,2406.8,351.6,2.1,0.6,86043.0,89688.4,0.0,1
G0206,현대로템의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,현대로템,exchange,,0,"현대로템의 2023년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **코레일 EMU-320**    - 계약금액: 710,000,000,000원    - 최근매출액: 2,872,511,952,005원    - 매출액대비: 24.7%    - 계약상대: 한국철도공사    - 판매ㆍ공급지역: 대한민국    - 계약기간: 2023-03-27 ~ 2028-03-27    - 계약(수주)일자: 2023-03-27  2. **SR 고속철도차량(EMU-320) 도입·정비사업**    - 계약금액: 1,085,999,999,700원    - 최근매출액: 3,163,343,614,791원    - 매출액대비: 34.3%    - 계약상대: 주식회사 SR    - 판매ㆍ공급지역: 대한민국    - 계약기간: 2023-04-28 ~ 2042-05-28    - 계약(수주)일자: 2023-04-28  3. **K1계열전차 차체포탑 성과기반계약(PBL)**    - 계약금액: 104,937,000,000원    - 최근매출액: 3,163,343,614,791원    - 매출액대비: 3.3%    - 계약상대: 방위사업청    - 판매ㆍ공급지역: 대한민국    ",0,0,1,required,1,4,4,1.0,,0,0,11,6,0,5,0.5455,0.4545,0.0,0.0,대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,25,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,105.03,32.3,287.7,608.5,0.0,2268.4,3.9,1.1,0.6,97841.9,101051.0,6.7,1
G0207,한전기술의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한전기술,exchange,,0,"한전기술의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  ### 1. 신호남 및 신일산 복합 건설사업 설계기술용역 - **계약금액**: 40,223,433,297원 - **최근매출액 대비 비율**: 7.27% - **계약상대**: 한국동서발전 (계열회사) - **판매ㆍ공급지역**: 국내 - **계약기간**: 2025-07-30부터 2031-03-31까지 - **계약(수주)일자**: 2025-07-29  ### 2. 신안 읍동 넥서스 ESS 발전사업 건설공사계약(EPC) - **계약금액**: 42,686,000,000원 - **최근매출액 대비 비율**: 7.71% - **계약상대**: 넥서스그린에너지(주) - **판매ㆍ공급지역**: 국내 - **계약기간**: 시작일 정보 없음, 종료일 정보 없음 - **계약(수주)일자**: 2025-12-24  ### 3. 체코 두코바니 5&6호기 종합설계용역 - **계약금액**: 1,250,850,298,678원 - **최근매출액 대비 비율**: 226.0% - **계약상대**: 한국수력원자력(주) (계열회사) - **판매ㆍ공급지역**: 체코 - **계약기간**: 2025-12-12부터 2038-04",0,0,0,required,1,5,0,0.0,"27,188,889,728 / 433,126,639,421 / 6.28 / 2022-09-02 / 2028-03-31",0,0,11,8,0,3,0.7273,0.2727,0.0,0.0,대규모법인여부 / 체결계약명 / 판매공급계약구분,8,0,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,open,summarize,,45.17,509.3,375.7,357.2,0.0,1548.3,419.6,1.9,0.5,42367.0,45170.9,0.0,1
G0208,셀트리온의 2026년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,셀트리온,exchange,,0,"셀트리온의 2026년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **계약(수주)일자**: 2026-03-16   2. **계약금액**: 294,921,000,000원   3. **계약상대**: 글로벌 제약사   4. **대규모법인여부**: 해당   5. **매출액대비**: 8.29%   6. **시작일**: 2026-03-16   7. **종료일**: 2029-12-31   8. **체결계약명**: 의약품 위탁생산계약   9. **최근매출액**: 3,557,303,554,371원   10. **판매ㆍ공급계약구분**: 기타 판매ㆍ공급계약    추가적인 정보로는 계약상대의 구체적인 명칭이나 판매ㆍ공급지역의 세부 사항 등은 제공되지 않았습니다. 또한, 계약금액은 최초 매매기준율을 적용한 금액이며, 계약상대의 요청에 따라 375,354,000,000원까지 증가할 수 있다고 명시되어 있습니다.   위의 정보는 셀트리온이 2026년 3월 17일에 발표한 단일판매ㆍ공급계약체결 공시([report_id: exchange_20260317800019])를 바탕으로 작성되었습니다.",0,0,1,required,1,5,5,1.0,,0,0,11,11,0,0,1.0,0.0,1.0,1.0,,4,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,8.14,585.3,440.7,370.4,0.0,1228.0,283.1,2.2,0.3,5504.7,8140.6,0.0,1
G0209,삼성중공업의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,삼성중공업,exchange,,0,"삼성중공업의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  ### 1. 계약(수주)일자 - 2025-04-25 - 2025-08-15 - 2025-08-15 - 2025-11-19 - 2025-11-06 - 2025-10-23 - 2025-07-18 - 2025-12-22  ### 2. 계약금액(원) - 561,900,000,000 - 705,700,000,000 - 1,435,000,000,000 - 743,000,000,000 - 1,922,000,000,000 - 290,100,000,000 - 341,100,000,000 - 554,183,300,000  ### 3. 계약상대 - 아시아 지역 선주 - 오세아니아 지역 선주 - 오세아니아 지역 선주 - 아시아 지역 선주 - 북미 지역 선주 - 라이베리아 지역 선주 - 삼성전자(주) - 오세아니아 지역 선주  ### 4. 판매ㆍ공급지역 - 아시아 지역 - 오세아니아 지역 - 지역 - 아시아 지역 - 북미 지역 - 라이베리아 지역 - 경기도 평택, 대한민국 - 오세아니아 지역  ### 5. 체결계약명 - 컨테이너선 2척 - LNG운반선 2척 - LNG운반선 4척 - LNG운반선 2척",0,0,0,required,1,5,1,0.2,"544,390,000,000 / 6.8 / 2024-06-17 / 2026-03-31",0,0,11,2,0,9,0.1818,0.8182,0.0,0.0,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 매출액대비 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,19,0,1,1,0,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,18.53,43.0,362.3,375.0,0.0,2094.2,11.2,0.8,0.6,15646.7,18530.4,0.0,1
G0210,한전기술의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,한전기술,exchange,,0,"한전기술의 2023년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **신한울원자력발전소 3,4호기 원자로계통 설계용역**    - 계약금액: 181,608,900,000원    - 최근매출액 대비 비율: 41.93%    - 계약상대: 두산에너빌리티    - 판매ㆍ공급지역: 국내    - 계약기간: 2023-03-29부터 2033-10-31까지  2. **인도네시아 PLN 엔진발전소 패키지 EPC 사업(Tobelo)**    - 계약금액: 29,901,978,650원    - 최근매출액 대비 비율: 5.9%    - 계약상대: PT.PLN(Persero)    - 판매ㆍ공급지역: 인도네시아    - 계약기간: 2023-12-19부터 2025-03-18까지  3. **루마니아 CTRF 건설사업 종합설계 용역**    - 계약금액: 39,202,939,200원    - 최근매출액 대비 비율: 7.8%    - 계약상대: 한국수력원자력(주)    - 판매ㆍ공급지역: 루마니아    - 계약기간: 2023-11-03부터 2027-09-23까지  4. **APR1000 표준설계인가를 위한 NSSS 및 종합설계분야 인허가 문서 개발 용역**    -",0,0,0,required,1,5,1,0.2,"196,248,837,017 / 490,192,813,674 / 40.04 / 2025-03-31",0,0,11,4,0,7,0.3636,0.6364,0.0,0.0,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분 / 판매공급지역,19,0,1,1,0,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,50.63,28.0,285.2,563.6,0.0,1475.9,38.3,1.3,0.4,48269.6,50629.3,0.0,1
G0211,우리기술의 2023년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,우리기술,exchange,,0,"우리기술의 2023년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **신한울 3, 4 DCS 구매**    - 계약금액: 35,583,266,000원    - 계약상대방: 두산에너빌리티(주)    - 계약기간: 2023-04-17부터 2027-12-31까지    - 매출액 대비 비율: 71.89%    - 판매ㆍ공급지역: 대한민국     2. **신한울 #3, 4 DCS 구매**    - 계약금액: 16,549,994,000원    - 계약상대방: 두산에너빌리티(주)    - 계약기간: 2023-12-13부터 2027-12-31까지    - 매출액 대비 비율: 33.4%    - 판매ㆍ공급지역: 대한민국     3. **신한울 1, 2 DCS 예비품 추가 구매**    - 계약금액: 8,486,086,000원    - 계약상대방: 두산에너빌리티(주)    - 계약기간: 2023-02-20부터 2023-07-31까지    - 매출액 대비 비율: 16.3%    - 판매ㆍ공급지역: 대한민국     4. **Tel Aviv Green Line 용 플랫폼 스크린 도어 시스템 구매 계약**    - 계약금액: 7,492,024,316원    - ",0,0,0,required,1,5,3,0.6,"49,494,570,488 / 15,421,058,082,388",0,0,11,4,0,7,0.3636,0.6364,1.0,0.1667,계약(수주)일자 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분,12,0,1,1,1,0,거부(근거있음),1,1,1,,answered,1,2,none,open,summarize,,15.82,711.1,448.0,1095.5,0.1,2147.6,603.9,2.4,0.6,11402.5,15819.9,0.0,3
G0212,엘에스일렉트릭의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,엘에스일렉트릭,exchange,,0,"엘에스일렉트릭의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **북미 신재생에너지 PJT**    - 계약금액: 459,802,988,265원    - 최근매출액: 4,551,837,252,467원    - 매출액대비: 10.10%    - 계약상대: LS ELECTRIC AMERICA Inc. (자회사)    - 판매ㆍ공급지역: 미국    - 계약기간: 2025-11-25 ~ 2029-10-15    - 계약(수주)일자: 2025-11-25  2. **Big Tech Data Center PJT(2차)**    - 계약금액: 190,477,893,840원    - 최근매출액: 4,551,837,252,467원    - 매출액대비: 4.18%    - 계약상대: LS ELECTRIC AMERICA Inc. (자회사)    - 판매ㆍ공급지역: 미국    - 계약기간: 2025-11-07 ~ 2026-04-01    - 계약(수주)일자: 2025-11-07  3. **Widow Hill BESS PJT**    - 계약금액: 121,729,345,200원    - 최근매출액: 3,377,070,215,838원    - 매출액대비:",0,0,1,required,1,5,5,1.0,,0,0,11,5,0,6,0.4545,0.5455,1.0,0.1667,대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분 / 판매공급지역,16,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,49.49,603.7,483.4,380.4,0.0,882.5,334.7,0.9,0.2,47126.7,49483.8,0.0,1
G0213,효성중공업의 2025년 단일판매ㆍ공급계약체결 공시를 기준으로 주요 내용을 정리해줘.,효성중공업,exchange,,0,"효성중공업의 2025년 단일판매ㆍ공급계약체결 공시의 주요 내용은 다음과 같습니다:  1. **Global Purchase Agreement**    - **계약금액**: 264,085,655,756원    - **최근매출액**: 4,894,979,612,220원    - **매출액대비**: 5.40%    - **대규모법인여부**: 해당    - **계약상대**: HICO America Sales & Tech. (계열회사)    - **판매ㆍ공급지역**: 미국 일부 지역    - **계약기간**: 2025-06-30 ~ 2027-12-31    - **기타 사항**: 부가가치세 제외 금액, USD 194,696,001을 계약체결일 매매기준율(1USD = 1,356.40원) 적용하여 환산  2. **호원2구역 재개발정비사업 공사도급계약**    - **계약금액**: 154,332,847,015원    - **최근매출액**: 4,894,979,612,220원    - **매출액대비**: 3.15%    - **대규모법인여부**: 해당    - **계약상대**: 호원2구역 재개발정비사업조합    - **판매ㆍ공급지역**: 경기도 의정부시 호원동 250-17번지 일",0,0,0,required,1,4,3,0.75,2025-11-10,0,0,11,6,0,5,0.5455,0.4545,1.0,0.2,계약(수주)일자 / 시작일 / 종료일 / 체결계약명 / 판매공급계약구분,18,0,1,1,0,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,17.45,563.6,420.1,358.5,0.0,1178.2,245.6,1.5,0.3,14916.2,17446.9,0.0,1
G0214,삼성E&A의 2024년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,삼성E&A,exchange,,0,"삼성E&A의 2024년 투자판단 관련 주요 경영사항 공시에 대한 주요 내용은 다음과 같습니다:  ### 1. 말레이시아 Phoenix Biorefinery Project 공사 계약 낙찰통지서(Letter of Award) 접수 - **공시일**: 2024년 12월 11일 - **이사회 결의일(결정일)**: 2024년 12월 10일 - **주요 내용**:   - 당사는 발주처로부터 말레이시아 Phoenix Biorefinery Project 공사 계약 낙찰통지서를 접수함.   - 프로젝트 개요:     - 계약명: 말레이시아 Phoenix Biorefinery Project     - 발주처: JV를 대표하여 Enilive S.p.A. (""Enilive"") 서명     - JV 구성: Enilive S.p.A. (""Enilive""), PETRONAS Mobility Lestari SDN BHD (""Petronas""), Euglena CO., LTD. (""Euglena"")     - 지역: 말레이시아 (Johor, Pengerang Integrated Complex)     - 계약금액: 약 9.55억 달러로 말레이시아 법인과 수행 예정     - 기간: 계약 ",0,0,1,required,1,1,1,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,0.5,이사회결의일(결정일)또는사실확인일 / 제목,3,0,1,1,1,0,정답,1,1,1,,answered,1,2,none,open,summarize,,51.86,263.0,496.8,1803.3,0.1,7398.4,8.8,2.2,2.0,41865.1,51855.4,15.9,3
G0215,OCI홀딩스의 2024년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,OCI홀딩스,exchange,,0,"OCI홀딩스의 2024년 투자판단 관련 주요 경영사항을 다음과 같이 정리합니다:  ### 1. 자금보충확약 제공 (2024년 3월 18일) - **내용**: 자회사인 (주)디씨알이와 대주들 간의 대출 계약에 대해 자금보충확약을 제공하기로 결정함. - **세부 내역**:   - (주)디씨알이가 차입금 1,660억 원에 대한 대출계약서상 지급기일이 도래한 대출원리금을 대출 만기일(2025년 3월 21일) 내에 상환하지 못할 경우, (주)디씨알이에게 대출원리금 상환에 필요한 자금을 보충함.   - 대주들: (주)한국스탠다드차타드은행, 산은캐피탈(주), (주)아이비케이캐피탈, 엠에스용현제일차(주).   - 자금보충확약 금액: 대출금 1,660억 원에 대한 원리금 및 관련 기타 비용.   - 자금보충 의무기간: 2024년 3월 21일부터 (주)디씨알이의 대출원리금 상환 완료 시까지.   - 자금보충 방법: 당사가 다수 대주와 사전 협의 후 당사의 선택에 따라 후순위대출 또는 추가 출자 등의 방법으로 자금보충의무를 이행. - **자기자본**: 3조 3,762억 원. - **자기자본 대비 비율**: 4.92%.  ### 2. 단일판매·공급계약 잔여금액 승계 (2024년 ",0,0,1,required,1,1,1,1.0,,0,0,3,0,0,3,0.0,1.0,1.0,0.25,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,11,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,19.68,47.0,325.7,495.8,0.0,769.4,5.3,1.3,0.2,18026.1,19674.3,3.4,1
