id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
S033,SK하이닉스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 2024년 SK하이닉스의 신규시설투자등에 대한 주요 내용입니다:  ### 첫 번째 투자 - **투자구분**: 시설증설 - **투자대상**: 청주 M15X 건설 - **투자금액**: 5,296,200,000,000원 - **자기자본**: 53,503,752,397,611원 - **자기자본대비 비율**: 9.90% - **대규모법인여부**: 해당 - **투자목적**: 선제적인 반도체 수요 대응을 위한 차세대 DRAM 생산능력 확장 - **투자기간**:    - 시작일: 2024-04-24   - 종료일: 2026-10-30 - **이사회결의일**: 2024-04-24  ### 두 번째 투자 - **투자구분**: 신규시설투자 - **투자대상**: 용인 반도체 클러스터 내 신규 Fab 건설 - **투자금액**: 9,411,500,000,000원 - **자기자본**: 53,503,752,397,611원 - **자기자본대비 비율**: 17.59% - **대규모법인여부**: 해당 - **투자목적**: AI 반도체 수요 대응 및 미래 성장 동력 확보 - **투자기간**:    - 시작일: 2024-08-01   - 종료일: 2028-12-31 - **이사회결의일**",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.3333,기타투자판단과관련한중요사항,9,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,12.73,92.8,102.6,725.9,0.1,653.7,12.7,1.1,0.2,11152.4,12733.5,0.0,1
S034,한미반도체의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"한미반도체의 2025년 신규시설투자 등에 관한 주요 내용을 아래와 같이 정리하였습니다:  ### 신규시설투자 - **투자구분**: 신규시설투자 - **투자대상**: 한미반도체 7공장 - **투자금액**: 28,480,000,000원 (VAT 포함) - **자기자본**: 540,887,863,389원 (K-IFRS에 따른 2024년 말 연결재무제표 기준) - **자기자본 대비 비율**: 5.26% - **대규모 법인 여부**: 해당 없음 - **투자 목적**: 차세대 프리미엄 HBM 생산에 대응하기 위한 최신식 하이브리드 본더 전용 공장 건축 - **투자 기간**:    - **시작일**: 2025년 8월 1일   - **종료일**: 2026년 11월 30일 - **이사회 결의일**: 2025년 6월 20일  기타 중요한 사항으로는 다음과 같습니다: 1. 투자금액 및 기간은 공사 진행 경과와 경영 환경에 따라 변동될 수 있음. 2. 자기자본은 K-IFRS에 따라 작성된 2024년 말 연결재무제표 기준임.  ### 공급 계약 체결 내역 #### 첫 번째 계약 - **계약 상대방**: SK하이닉스 - **계약 금액**: 1,567,500,000원 (VAT 포함) ",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.2,기타투자판단과관련한중요사항,11,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,16.07,23.1,327.5,669.1,0.0,689.2,53.2,4.1,0.2,14353.0,16069.5,0.0,1
S035,LG이노텍의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"LG이노텍의 2024년 신규시설투자등에 대한 주요 내용은 다음과 같습니다:  ### 첫 번째 공시 (2024년 2월 20일) - **투자구분**: 신규시설투자 - **투자대상**: 광학솔루션사업부 시설투자 - **투자금액**: 383,000,000,000원 - **자기자본**: 4,265,792,959,339원 - **자기자본대비 비율**: 9.0% - **대규모법인 여부**: 해당 - **투자목적**: 광학솔루션 사업 신모델 대응 및 경쟁력 강화 - **투자기간**: 2024년 2월 20일부터 2024년 12월 31일까지 - **이사회 결의일**: 2024년 2월 20일 - **기타 중요 사항**:   1. 자기자본은 2022년 말 연결재무제표 기준임   2. 투자금액 및 기간은 변동 가능성 있음   3. 감사위원은 전원 사외이사로 구성됨  ### 두 번째 공시 (2024년 11월 21일) - **투자구분**: 신규시설투자 - **투자대상**: 광학솔루션사업부 시설투자 - **투자금액**: 375,900,000,000원 - **자기자본**: 4,714,574,536,068원 - **자기자본대비 비율**: 8.0% - **대규모법인 여부**: 해당 - **투",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,0.0,,기타투자판단과관련한중요사항 / 시작일 / 종료일,6,0,1,1,0,1,정답,1,0,0,,answered,1,0,none,open,summarize,,10.83,580.0,394.2,428.1,0.0,403.9,244.6,2.3,0.1,9013.3,10827.4,0.0,1
S036,레인보우로보틱스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"레인보우로보틱스의 2024년 신규시설투자등 공시의 주요 내용을 아래와 같이 정리합니다:  ### 투자판단 관련 주요경영사항 - **공시일**: 2024년 4월 26일 - **정정 사유**: 국가연구개발 예산 삭감으로 인한 정부출연금 등 변경 - **총 사업비**: 14,904,338,000원 (정정 전: 16,003,671,000원) - **정부출연금**: 12,124,000,000원 (정정 전: 13,000,000,000원) - **기업부담금**: 2,780,338,000원 (정정 전: 3,083,338,000원)   - 당사 현물: 1,801,200,000원   - 당사 현금: 200,135,000원 - **자기자본(연결)**: 47,887,486,275원 - **자기자본대비 정부출연금 비율**: 13.04% - **기타 투자판단 관련 중요사항**:   - 응용 1, 2차 년도의 기업부담금은 코로나 19 대응 지침으로 인해 감소됨.   - 응용 3차 년도의 기업부담금은 국가연구개발 예산 삭감으로 인해 감소됨.  ### 단일판매ㆍ공급계약체결 #### 첫 번째 계약 - **공시일**: 2024년 5월 29일 - **계약 상대방**: ㈜엣눅하다 - **계약 내",0,0,0,required,1,5,0,0.0,"27,850,000,000 / 21.3 / 2024-05-16 / 2025-12-15 / 사옥",0,0,11,2,0,9,0.1818,0.8182,0.0,0.0,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,16,0,0,0,1,1,거부(검색실패),0,1,0,001,answered,1,2,none,open,summarize,,18.28,731.1,436.8,1208.3,0.1,2183.3,596.3,1.7,0.7,13708.4,18280.7,0.0,3
S037,두산로보틱스의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### 두산로보틱스의 2025년 투자판단 관련 주요 경영사항 요약  #### 1. 이사회 결의일(결정일) 또는 사실 확인일   - **2025년 2월 5일**  #### 2. 제목   - **자동차 제조용 협동 로봇 판매를 위한 양해각서(MOU) 체결**  #### 3. 주요 내용   - **상대방:** 태국 소재 로보틱스 솔루션 개발 전문 기업인 VRNJ Co., Ltd.   - **계약 내용:** 협동 로봇 300대 판매     - **판매 대상 제조 공정:**       - Parts finishing       - Palletizing       - Injection/Inspection       - Pick & Place    - **계약 기간:** 2025년 2월 5일부터 2026년 12월 31일까지   - **기타 사항:** 해당 계약은 MOU로서 법적 구속력이 없음    #### 추가 정보   - **1차 PO 발주서(협동 로봇 60대)** 이미 수령 완료됨.   - **MOU 계약 체결일**이 이사회 결의일(결정일) 또는 사실 확인일로 기록됨.    이러한 정보를 바탕으로 두산로보틱스는 태국 및 주변 국가들에서 협동 로봇 판매 확대를 목표로 ",0,0,1,required,1,4,4,1.0,,0,0,3,0,0,3,0.0,1.0,1.0,1.0,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,1,0,1,1,1,0,정답,1,1,1,,answered,1,2,none,open,summarize,,8.47,88.4,379.1,1576.1,0.2,666.4,8.9,0.4,0.2,5743.9,8463.4,0.0,3
S038,LG에너지솔루션의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,3,0,0.0,FEPS / 19GWh / 2024년,0,0,3,0,0,3,0.0,1.0,0.0,,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,0,0,0,0,1,,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,2.32,673.9,459.4,1175.9,0.0,0.0,162.7,0.0,0.0,,2315.9,0.0,3
G0003,삼성중공업의 2026년 02월 [기재정정]단일판매ㆍ공급계약체결에 기재된 매출액대비는 얼마인가?,삼성중공업,exchange,17.0,1,"삼성중공업의 2026년 02월 [기재정정]단일판매ㆍ공급계약체결에 기재된 매출액대비는 다음과 같습니다:  1. 2026년 02월 03일에 정정된 계약의 매출액대비: 1.9% 2. 2026년 02월 13일에 정정된 계약의 매출액대비: 17.0%  근거: report_id(exchange_20260203800709), report_id(exchange_20260213801163)",1,0,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.5,,2,2,1,1,0,0,정답,1,1,0,,answered,1,0,none,closed,lookup,,3.95,200.1,145.5,463.0,0.0,723.8,38.1,1.2,0.6,2412.7,3950.2,0.0,1
G0004,현대로템의 2024년 10월 [기재정정]단일판매ㆍ공급계약체결에 기재된 매출액대비는 얼마인가?,현대로템,exchange,3.6,1,"현대로템의 2024년 10월 [기재정정]단일판매ㆍ공급계약체결에 기재된 매출액대비는 다음과 같습니다:  1. 이집트 나그하마디-룩소르 신호 현대화 사업에 대한 매출액대비: 3.6% 2. 공항철도 전동차 납품사업에 대한 매출액대비: 6.5%  두 가지 계약 모두 2024년 10월 29일에 정정된 정보입니다.  근거: report_id(exchange_20241029800512), report_id(exchange_20241029800525)",1,1,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.5,,2,1,1,1,0,0,정답,1,1,0,,answered,1,0,none,closed,lookup,,5.58,696.8,446.9,396.8,0.0,1193.6,1.5,0.8,0.2,2841.0,5581.8,4.1,1
G0007,삼성중공업의 2023년 12월 단일판매ㆍ공급계약체결에 기재된 매출액대비는 얼마인가?,삼성중공업,exchange,9.3,1,"삼성중공업의 2023년 12월 단일판매ㆍ공급계약체결에 기재된 매출액대비는 다음과 같습니다:  - 2023년 12월 14일 공시: 9.3% - 2023년 12월 18일 공시: 5.0% (두 개의 계약 모두 동일) - 2023년 12월 26일 공시: 5.2%  질문에 시점이 명시되지 않아 해당하는 공시를 모두 제시합니다.  근거: report_id(exchange_20231214800249), report_id(exchange_20231218800171), report_id(exchange_20231218800177), report_id(exchange_20231226800129)",1,0,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.25,,3,1,1,1,0,1,정답,1,1,1,,answered,1,0,none,closed,lookup,,5.67,40.1,140.1,460.4,0.0,1837.6,2.9,3.7,0.2,3180.7,5666.4,0.9,1
G0008,삼성E&A의 2024년 12월 [기재정정]단일판매ㆍ공급계약체결에 기재된 매출액대비는 얼마인가?,삼성E&A,exchange,29.88,1,"삼성E&A의 2024년 12월 [기재정정]단일판매ㆍ공급계약체결에 기재된 매출액대비는 다음과 같습니다:  1. 15.89% (2024년 12월 30일 공시) 2. 29.88% (2024년 12월 19일 공시) 3. 16.67% (2024년 12월 19일 공시) 4. 7.55% (2024년 12월 5일 공시) 5. 3.32% (2024년 12월 5일 공시)  질문에 시점이 명시되지 않아 해당하는 공시를 모두 제시합니다.  근거: exchange_20241230800943, exchange_20241219800099, exchange_20241219800267, exchange_20241205800251, exchange_20241205800252",1,0,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.2,,5,2,1,1,0,0,정답,1,1,0,,answered,1,0,none,closed,lookup,,8.67,63.0,192.4,957.9,0.1,3764.7,1.7,0.4,0.1,3678.4,8664.6,5.8,1
G0015,OCI홀딩스의 2023년 09월 [기재정정]주요사항보고서(유상증자결정)에 기재된 산술평균D=(A+B+C)/3는 얼마인가?,OCI홀딩스,major,"141,238.2",1,필수 항목(산술평균D=(A+B+C)/3)을 공시 근거에서 확인할 수 없어 답변하지 않습니다.,0,0,0,value,1,0,0,,,0,0,2,1,0,1,0.5,0.5,0.0,,[기재정정]주요사항보고서,0,0,1,0,1,0,거부(근거있음),0,0,0,,abstention_gate,0,2,,closed,calculate,,19.39,804.5,480.0,225.0,0.2,17859.4,49.4,1.0,0.5,,19391.4,0.0,3
G0021,대우건설의 2025년 07월 [기재정정]단일판매ㆍ공급계약체결에 기재된 최근매출액은 얼마인가?,대우건설,exchange,"8,136,705,736,642",1,"최근매출액은 8,685,207,679,669원입니다.  근거: exchange_20250730800107::main::C1",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,0.0,0.0,,1,0,1,1,0,1,답변실패,1,1,0,,answered,1,0,none,closed,lookup,,4.92,645.1,199.6,382.9,0.0,2249.5,0.0,3.3,0.0,1434.8,4920.5,5.1,1
