id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec
S023,삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"예, 삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있습니다. 아래는 몇 가지 예시입니다:  1. **BAPCO Modernization Program(BMP)** 계약    - 최초 공시일: 2018년 2월 27일    - 정정 공시일: 2024년 1월 29일    - 정정 사유: 계약금액, 종료일 변경    - 계약금액 변경: 1,534,730,639,454원에서 1,719,659,644,816원으로 변경    - 종료일 변경: 2024년 6월 25일에서 2025년 10월 26일로 변경    - 최종 정정 공시일: 2026년 1월 29일    - 최종 종료일: 2026년 7월 29일  2. **기흥 신규 연구라인 (구 용역동 부지)UT동/그린동 골조공사** 계약    - 최초 공시일: 2023년 9월 18일    - 정정 공시일: 2024년 12월 5일    - 정정 사유: 계약기간 변경    - 종료일 변경: 2025년 9월 30일에서 미정으로 변경    - 현재 발주처와 종료일 연장 협의 중으로 완료 후 재공시 예정  3. **Crude Flexibility Project** 계약    - 최초 공시일: 2018년 9월 3일    - 정정 공",0,0,1,required_any,1,2,2,1.0,,0,0,11,0,0,11,0.0,1.0,0.0,0.0,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 매출액대비 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,2,0,1,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,12.41
S024,현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"정정 내역이 있습니다. 아래는 현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 사례들입니다.  ### 1. 대조제1구역 주택재개발정비사업 - **정정 전**:    - 계약금액: 580,653,479,709원   - 매출액대비: 3.21% - **정정 후**:    - 계약금액: 837,286,000,000원   - 매출액대비: 4.63%  ### 2. 광명제11R구역 주택재개발정비사업 - **정정 전**:    - 계약금액: 497,052,750,159원   - 매출액대비: 2.93% - **정정 후**:    - 계약금액: 920,797,500,000원   - 매출액대비: 5.43%  ### 3. 사우디 아미랄 (Amiral) 프로젝트 PKG #1,4 - **정정 전**:    - 계약금액: 3,072,243,348,055원   - 매출액대비: 14.46% - **정정 후**:    - 계약금액: 3,089,421,749,344원   - 매출액대비: 14.55%  ### 4. 필리핀 South Commuter Railway Project 공사(PKG CP S-06) - **정정 전**:    - 계약금액: 590,708,770,444원   - 매출액대비: ",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,24,0,1,1,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,14.89
S025,두산로보틱스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"정정 내역은 다음과 같습니다:  1. 첫 번째 정정 (2024년 7월 15일):    - 정정 전: 향후 회사구조개편에 관한 계획 부분에서 구체적인 합병 계획이 언급되지 않았습니다.    - 정정 후: 두산로보틱스와 두산밥캣을 신속히 합병할 예정이라는 구체적인 합병 계획을 추가하였습니다.  2. 두 번째 정정 (2024년 8월 29일):    - 정정 전: 두산밥캣과의 주식교환 계약이 여전히 진행 중인 것으로 기술되어 있었습니다.    - 정정 후: 두산밥캣과의 주식교환 계약을 해제하기로 한 결정을 반영하였습니다.  3. 세 번째 정정 (2024년 12월 10일):    - 정정 전: 두산에너빌리티와의 분할합병이 계속 진행 중이었던 것으로 기술되어 있었습니다.    - 정정 후: 외부 이슈로 인해 분할합병 계약이 해제되었으며, 모든 관련 절차가 중단되었다고 명시하였습니다.  이러한 정정 사항을 통해 두산로보틱스는 초기 계획되었던 합병 및 분할합병 절차들이 여러 차례 수정되고 결국 취소되었음을 밝혔습니다.  근거: major_20240715000355, major_20241210000312",0,0,0,required_any,1,3,0,0.0,"64,400,000,000 / 합의해제 / D20 Capital",0,0,0,0,0,0,,,0.1538,1.0,,0,0,1,1,0,답변실패,1,1,0,,answered,1,0,none,mixed,correction_diff,,8.78
S026,한화에어로스페이스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"정정 내역이 있습니다. 한화에어로스페이스의 주요사항보고서 중 일부가 정정되었습니다.   다음은 정정된 주요사항보고서의 내용과 정정 사유입니다:  ### 1. 첫 번째 정정 (2025년 03월 26일) - **정정 항목**: 공정거래위원회 신고대상 여부   - **정정 전**: 미해당   - **정정 후**: 해당   - **정정 사유**: 특수관계인의 유상증자 참여 결정에 따른 정정  - **정정 항목**: 기타 투자판단에 참고할 사항   - **정정 전**: 본 주요사항보고서에 기재되어 있지 않은 청약의 방법 및 청약의 장소 등 기타 유상증자에 대한 자세한 사항은 2025년 03월 20일 제출할 예정인 증권신고서 및 예비투자설명서를 참고하시기 바랍니다.   - **정정 후**: 본 주요사항보고서에 기재되어 있지 않은 청약의 방법 및 청약의 장소 등 기타 유상증자에 대한 자세한 사항은 2025년 03월 20일 최초 제출한 증권신고서 및 예비투자설명서를 참고하시기 바랍니다.  ### 2. 두 번째 정정 (2025년 06월 27일) - **정정 항목**: 신주 발행가액   - **정정 전**: 예정발행가 보통주식 (원) 684,000, 확정예정일 2025년 06",0,0,1,required_any,1,2,2,1.0,,0,0,0,0,0,0,,,0.2,1.0,,1,0,1,1,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,12.41
S027,삼성전자의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,### 삼성전자의 사업보고서 비교 (2023.12 vs 2025.12)  #### 재무 지표 변화:  1. **자산 총계**    - 2023년: 455조 9059억원    - 2025년: 정보 없음     2. **부채 총계**    - 2023년: 92조 2281억원    - 2025년: 정보 없음  3. **자본 총계**    - 2023년: 363조 6779억원    - 2025년: 정보 없음  4. **매출액**    - 2023년: 258조 9354억원    - 2025년: 334조원  5. **영업이익**    - 2023년: 6조 5669억원    - 2025년: 44조원  6. **당기순이익**    - 2023년: 15조 4871억원    - 2025년: 33조 6866억원  7. **ROE (자기자본이익률)**    - 2023년: 4.3%    - 2025년: 10.8%  8. **부채 비율**    - 2023년: 25.4%    - 2025년: 29.9%  9. **자기자본 비율**    - 2023년: 79.8%    - 2025년: 77.0%  #### 사업 부문 변화:  1. **핵심 제품 라인업**    - 2023년: 갤럭시,0,0,0,required,1,4,0,0.0,"258,935,494 / 333,605,938 / 6,566,976 / 43,601,051",0,0,0,0,0,0,,,0.0,,,21,0,1,1,0,답변실패,0,0,0,5669 / 6866 / 9059 / 9354,answered,1,0,none,open,compare,,18.62
S028,SK하이닉스의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 핵심 사업의 변화  1. **2023년 12월 기준**:      - 주요 사업은 DRAM, NAND Flash, MCP와 같은 메모리 반도체 제품의 제조 및 판매입니다.      - 추가적으로 시스템 LSI 분야의 CIS(CMOS Image Sensor) 사업 및 Foundry 사업을 통해 종합 반도체 회사로의 확장을 도모하고 있습니다.    2. **2025년 12월 기준**:      - 해당 정보는 제공되지 않았습니다.    > **근거:** EVIDENCE 1 (2023년 12월 기준)    ---  ### 주요 재무 지표의 변화  #### 자산 총계 - **2023년 12월 기준**: 92,949,387백만 원   - **2025년 12월 기준**: 168,903,929백만 원    #### 부채 총계 - **2023년 12월 기준**: 38,431,065백만 원   - **2025년 12월 기준**: 51,585,367백만 원    #### 자본 총계 - **2023년 12월 기준**: 54,518,322백만 원   - **2025년 12월 기준**: 117,318,562백만 원    #### 매출액 - **2023년 12월 기준**: 2",0,0,0,required,1,4,0,0.0,"32,765,719 / 97,146,675 / 7,730,313 / 47,206,319",0,0,0,0,0,0,,,0.0,,,0,0,1,1,0,답변실패,1,0,0,,answered,1,0,none,open,compare,,15.33
S029,한미반도체의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 핵심 사업의 변화 1. **사업보고서(2023.12)**에서는 러시아ㆍ우크라이나 전쟁, 인플레이션 위기 등으로 인한 글로벌 경기 침체와 미국 중국 반도체 규제 강화로 인해 반도체 산업 투자가 위축되었다고 언급하며, 주요 고객사들의 설비투자 축소가 한미반도체의 실적에도 영향을 미쳤다고 설명합니다. 하지만 인공지능(AI) 투자 붐과 고대역폭메모리(HBM) 수요 급증이 새로운 기회를 제공하였고, 이를 통해 창사 최대 수주를 기록했다고 밝힙니다.  2. **사업보고서(2025.12)**에는 구체적인 사업 내용에 대한 정보가 포함되어 있지 않습니다. 따라서 두 보고서 간의 핵심 사업 변화에 대해 명확하게 비교하기는 어렵습니다.  ### 주요 재무지표의 변화 #### 매출액 - **2023.12**: 1,590억원 - **2025.12**: 5,596억 8천만원  #### 영업이익 - **2023.12**: 346억원 - **2025.12**: 2,443억 6천65백만원  #### 당기순이익 - **2023.12**: 271억 2천3백93만 9,739원 - **2025.12**: 2,082억 7천5백84만 8,005원  #### 기본 주당 이익(EPS) - **",0,0,0,required,1,4,0,0.0,"159,009 / 576,685 / 34,571 / 251,390",0,0,0,0,0,0,,,1.0,1.0,,11,0,1,1,0,답변실패,0,1,0,2082 / 2443 / 271 / 5596 / 8005,answered,1,0,none,open,compare,,15.6
S030,디앤디파마텍이 2025년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"디앤디파마텍의 2025년 자금조달 내역은 다음과 같습니다.  ### 전환사채(CB) 발행 - **발행일자:** 2025년 6월 11일 - **권면총액:** 34,326,120,000원 - **자금조달 목적:**   - 운영자금: 19,650,000,000원   - 타법인 증권 취득자금: 14,676,120,000원 - **사채의 종류:** 전환사채 - **발행방법:** 사모 - **만기일:** 2055년 6월 20일 - **이자율:** 표면이자율 0%, 만기이자율 0% - **이자지급방법:** 매 분기마다 지급, 이연 가능 - **원금상환방법:** 만기 시 일시 상환, 30년 단위 연장 가능 - **발행 대상자:** Aquila Investments XX, OV Principal Investments LLC, Octave Tech Investment V26 LLC, 동구바이오제약, 로프티록인베스트먼트, 하나보, 이재욱, 박지수, THE CAPITAL EL PTE. LTD.  ### 무상증자 - **공시일자:** 2025년 10월 29일 - **신주 종류 및 수:** 보통주식 32,568,957주 - **액면가액:** 500원 - **신주배정기준일:** 202",0,0,1,required,1,3,3,1.0,,0,0,0,0,0,0,,,1.0,0.5,,5,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,21.28
S031,한화오션이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"한화오션이 2023년에 실시한 자금조달 내역은 다음과 같습니다:  ### 유상증자 1. **2023년 5월 23일**    - **목적**: 채무상환자금    - **금액**: 141,292,658,080원    - **발행 방식**: 제3자배정증자  2. **2023년 8월 23일**    - **목적**: 시설자금, 운영자금, 타법인 증권취득자금    - **금액**: 시설자금 570,000,000,000원, 운영자금 207,092,415,000원, 타법인 증권취득자금 720,000,000,000원    - **발행 방식**: 주주배정후 실권주 일반공모     ### 전환사채권 발행 1. **2023년 6월 1일**    - **목적**: 기타자금    - **금액**: 48,057,256,181원    - **발행 대상자**: 한국수출입은행    - **발행 방식**: 사모 무기명식무보증 전환사채  ### 이전 발행 내역 1. **2023년 5월 23일**    - **목적**: 기타자금    - **금액**: 1,000,000,000,000원    - **발행 방식**: 사모 무기명식무보증 전환사채  2. **2023년 5월 23일**    - **목",0,0,0,required,1,3,1,0.3333,"1,497,092,415,000 / 16,730",4,3,0,0,0,0,,,0.0,,,7,0,1,1,0,답변실패,1,0,0,,answered,1,0,none,open,summarize,,11.49
S032,에스엠이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"에스엠의 2023년 자금조달 내역은 다음과 같습니다:  ### 1. 전환사채(CB) 발행 - **공시일:** 2023년 3월 6일 - **발행 방식:** 사모 - **목적:**    - 타법인 증권 취득자금: 105,222,000,000원 - **기타 정보:**    - 표면이자율: 0%   - 만기이자율: 0%  ### 2. 유상증자 #### 첫 번째 유상증자 - **공시일:** 2023년 2월 24일 - **발행 방식:** 제3자배정증자 - **목적:**    - 타법인 증권 취득자금: 111,930,000,000원 - **기타 정보:**    - 신주 발행가액: 91,000원   - 기준주가: 88,510원   - 할인율: 2.8%  #### 두 번째 유상증자 - **공시일:** 2023년 3월 6일 - **발행 방식:** 제3자배정증자 - **목적:**    - 타법인 증권 취득자금: 111,930,000,000원 - **기타 정보:**    - 신주 발행가액: 91,000원   - 기준주가: 88,510원   - 할인율: 2.8%  ### 결론 에스엠은 2023년에 두 가지 방식으로 자금을 조달하였습니다: 전환사채(CB) 발행과 유상증자. 모든 자금",0,0,0,required,1,4,2,0.5,가처분 / 해제,0,0,0,0,0,0,,,0.0,,,5,0,1,1,0,답변실패,1,0,0,,answered,1,0,none,open,summarize,,18.61
S033,SK하이닉스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 SK하이닉스의 2024년 신규시설투자등 공시의 주요 내용입니다:  ### 첫 번째 공시 (2024년 4월 24일) - **투자 구분**: 시설 증설 - **투자 대상**: 청주 M15X 건설 - **투자 금액**: 5,296,200,000,000원 - **자기 자본 대비 비율**: 9.90% - **대규모 법인 여부**: 해당 - **투자 목적**: 선제적 반도체 수요 대응을 위한 차세대 DRAM 생산 능력 확장 - **투자 기간**:    - 시작일: 2024년 4월 24일   - 종료일: 2026년 10월 30일 - **이사회 결의일**: 2024년 4월 24일  ### 두 번째 공시 (2024년 7월 26일) - **투자 구분**: 신규 시설 투자 - **투자 대상**: 용인 반도체 클러스터 내 신규 Fab 건설 - **투자 금액**: 9,411,500,000,000원 - **자기 자본 대비 비율**: 17.59% - **대규모 법인 여부**: 해당 - **투자 목적**: AI 반도체 수요 대응 및 미래 성장 동력 확보 - **투자 기간**:    - 시작일: 2024년 8월 1일   - 종료일: 2028년 12월 31일 - **이사회 결의일**",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.3333,기타투자판단과관련한중요사항,9,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,16.49
S034,한미반도체의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 한미반도체의 2025년 신규시설투자등 공시의 주요 내용입니다:  ### 신규시설투자 - **투자구분**: 신규시설투자   - **투자대상**: 한미반도체 7공장   - **투자금액**: 28,480,000,000원   - **자기자본**: 540,887,863,389원   - **자기자본 대비 비율**: 5.26%   - **대규모 법인 여부**: 해당 없음    ### 투자 목적 - **투자목적**: 차세대 프리미엄 HBM 생산에 대응하기 위해 최신식 하이브리드 본더 전용 공장 건축    ### 투자 기간 - **시작일**: 2025-08-01   - **종료일**: 2026-11-30    ### 이사회 결의일 - **이사회 결의일**: 2025-06-20    ### 기타 중요한 사항 - **자기자본 정보 출처**: 한국채택국제회계기준(K-IFRS)에 따른 2024년 말 연결재무제표 기준   - **VAT 포함 금액**: 투자금액에는 부가가치세(VAT)가 포함되어 있음   - **변동 가능성**: 투자금액 및 기간은 공사 진행 상황이나 경영 환경에 따라 변동 가능    이러한 정보는 한미반도체가 발표한 자율공시 내용에 기반하여 제공되었습니다.  ",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,1.0,1.0,기타투자판단과관련한중요사항 / 이사회결의일 / 투자목적,3,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,16.71
S035,LG이노텍의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 LG이노텍의 2024년 신규시설투자등에 대한 주요 내용입니다:  ### 첫 번째 공시 (2024년 2월 20일) - **투자 구분**: 신규시설투자 - **투자 대상**: 광학솔루션사업부 시설투자 - **투자 금액**: 383,000,000,000원 - **자기 자본**: 4,265,792,959,339원 - **자기 자본 대비 비율**: 9.0% - **대규모 법인 여부**: 해당 - **투자 목적**: 광학솔루션 사업 신모델 대응 및 경쟁력 강화 - **투자 기간**: 2024-02-20부터 2024-12-31까지 - **이사회 결의일**: 2024-02-20 - **기타 투자 판단 관련 중요 사항**:   1. 자기 자본은 2022년 말 연결 재무제표 기준임   2. 투자 금액 및 기간은 향후 변경 가능함   3. 감사위원은 전원 사외이사로 구성됨  ### 두 번째 공시 (2024년 11월 21일) - **투자 구분**: 신규시설투자 - **투자 대상**: 광학솔루션사업부 시설투자 - **투자 금액**: 375,900,000,000원 - **자기 자본**: 4,714,574,536,068원 - **자기 자본 대비 비율**: 8.0% - **대규모",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,1.0,0.5,기타투자판단과관련한중요사항 / 시작일 / 종료일,6,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,20.38
S036,레인보우로보틱스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"레인보우로보틱스의 2024년 신규시설투자등 공시의 주요 내용을 아래와 같이 정리합니다:  ### 투자판단 관련 주요 경영사항 - **이름**: 민군겸용 기술개발사업(다중임무용 다족형 로봇의 통합운동제어 기술개발) - **협약 기관**: 산업통상자원부, 방위사업청 - **주관 연구기관**: 레인보우로보틱스 - **공동 연구기관**: 한국과학기술원, 한국기술교육대학교 등 - **수행 기간**: 2022.06.01부터 2027.05.31까지 총 60개월 - **총 사업비**: 14,904,338,000원   - **정부출연금**: 12,124,000,000원   - **기업부담금**: 2,780,338,000원 (당사 현물: 1,801,200,000원, 현금: 200,135,000원) - **자기자본(연결)**: 47,887,486,275원 - **자기자본대비 정부출연금 비율**: 13.04% - **사실발생(확인)일 및 결정일**: 2022-06-28  ### 단일판매ㆍ공급계약체결 #### 계약 1: 로봇 주방자동화 사업 관련 협동로봇 공급계약 - **계약 상대방**: ㈜엣눅하다 - **계약 금액**: 1,500,001,800원 - **최근 매출액 대비 비율**",0,0,0,required,1,5,0,0.0,"27,850,000,000 / 21.3 / 2024-05-16 / 2025-12-15 / 사옥",0,0,11,2,0,9,0.1818,0.8182,0.0,,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,15,0,0,0,1,거부(검색실패),1,0,0,,answered,1,2,none,open,summarize,,37.29
S037,두산로보틱스의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 두산로보틱스의 2025년 투자 판단 관련 주요 경영 사항 공시 내용입니다.  1. **이사회 결의일(결정일) 또는 사실 확인일**:      - 2025년 2월 5일    2. **제목**:      - 자동차 제조용 협동 로봇 판매를 위한 양해각서(MOU) 체결    3. **주요 내용**:      - 당사는 태국 소재 로보틱스 솔루션 개발 전문 기업인 VRNJ Co., Ltd.와 향후 2년간 태국 소재 자동차 및 연관 산업 부품업체를 포함하여 인도네시아, 필리핀, 베트남 등 아시아 지역에 당사 협동 로봇을 판매하는 MOU 계약을 체결하였습니다.        - 상대방: VRNJ Co., Ltd.        - 계약 내용: 협동 로봇 300대          - 판매 대상 제조 공정: Parts finishing, Palletizing, Injection/Inspection, Pick & Place        - 계약 기간: 2025년 2월 5일 ~ 2026년 12월 31일        - 기타 사항: 해당 계약은 MOU로서 법적 구속력을 가지지 않습니다.    4. 추가 정보:      - 상기 MOU 건 관련하여 1차 PO 발주서(협동 로봇",0,0,1,required,1,4,4,1.0,,0,0,3,0,0,3,0.0,1.0,1.0,1.0,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,1,0,1,1,1,정답,1,1,1,,answered,1,2,none,open,summarize,,27.35
S038,LG에너지솔루션의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,3,0,0.0,FEPS / 19GWh / 2024년,0,0,3,0,0,3,0.0,1.0,0.0,,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,27.82
