id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
S011,"두산에너빌리티와 한전기술 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"두산에너빌리티 (두산에너빌리티 4,928,968,079,043 vs 한전기술 1,250,850,298,678)",1,"▶ 두산에너빌리티 계약금액 최대값: 4,928,968,079,043원 [report_id: exchange_20251216801147] ▶ 한전기술 계약금액 최대값: 1,250,850,298,678원 [report_id: exchange_20251212801320] ▶▶ 계약금액 비교 결과: 두산에너빌리티가 더 크다 (4,928,968,079,043원 vs 1,250,850,298,678원, 차이 3,678,117,780,365원) ▶▶ 단위 환산: 두산에너빌리티 4조 9,289억원(4,928,968,079,043원) / 한전기술 1조 2,508억원(1,250,850,298,678원)  두산에너빌리티의 최대 계약금액은 4조 9,289억원(4,928,968,079,043원)이고, 한전기술의 최대 계약금액은 1조 2,508억원(1,250,850,298,678원)이므로 두산에너빌리티가 더 큽니다.  근거: report_id(exchange_20251216801147), report_id(exchange_20251212801320)",0,0,0,compare_no_verdict,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,5,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,13.63,699.0,333.6,918.6,0.1,6399.9,102.4,5.2,0.5,5260.1,13626.0,0.0,2
S012,"현대건설과 삼성E&A 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"현대건설 (현대건설 4,390,170,544,000 vs 삼성E&A 2,897,903,803,942)",1,"▶ 현대건설 계약금액 최대값: 4,390,170,544,000원   ▶ 삼성E&A 계약금액 최대값: 2,897,903,803,942원    계약금액 비교 결과: 현대건설가 더 큽니다. (4,390,170,544,000원 vs 2,897,903,803,942원, 차이 1,492,266,740,058원)    근거: exchange_20250915800004, exchange_20231006800347",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,3,0,0,0,0,1,정답,1,1,1,,answered,1,0,none,closed,compare,,16.61,987.4,495.7,116.6,0.1,12008.2,247.5,2.3,0.5,2975.5,16606.1,0.0,2
S013,"현대글로비스와 HMM 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"현대글로비스 (현대글로비스 3,365,500,000,000 vs HMM 1,282,363,356,560)",1,"▶ 현대글로비스 계약금액 최대값: 3,365,500,000,000원 [report_id: exchange_20241231800103] ▶ HMM 계약금액 최대값: 1,282,363,356,560원 [report_id: exchange_20231027800429] ▶▶ 계약금액 비교 결과: 현대글로비스가 더 크다 (3,365,500,000,000원 vs 1,282,363,356,560원, 차이 2,083,136,643,440원) ▶▶ 단위 환산: 현대글로비스 3조 3,655억원(3,365,500,000,000원) / HMM 1조 2,823억원(1,282,363,356,560원)  현대글로비스의 최대 계약금액은 3조 3,655억원이고, HMM의 최대 계약금액은 1조 2,823억원입니다. 따라서 더 큰 쪽은 현대글로비스입니다.  근거: exchange_20241231800103, exchange_20231027800429",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,5,0,1,1,0,1,정답,1,1,1,,answered,1,0,none,closed,compare,,8.87,410.3,408.9,666.0,0.0,2620.5,38.4,2.8,0.4,4759.2,8871.2,0.0,2
S014,"삼성바이오로직스와 셀트리온 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"삼성바이오로직스 (삼성바이오로직스 2,074,694,843,000 vs 셀트리온 423,600,000,000)",1,"삼성바이오로직스의 단일판매·공급계약 중 최대 계약금액은 2,074,694,843,000원이며, 셀트리온의 경우 최대 계약금액은 423,600,000,000원입니다. 따라서 삼성바이오로직스의 계약금액이 더 큽니다.  근거: exchange_20250114800022, exchange_20230925800006",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,1,정답,1,1,1,,answered,1,0,none,closed,compare,,15.46,540.7,447.2,107.3,0.1,12001.9,156.5,6.2,0.5,2337.3,15459.4,0.0,2
S015,LG에너지솔루션이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"LG에너지솔루션이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다.   첫 번째 해지된 계약은 다음과 같습니다: - 계약상대: Ford Motor Company - 계약금액(원): 9,603,075,000,000 - 해지 주요 사유: 거래 상대방의 계약 해지 통보 - 해지일자: 2025년 12월 17일  두 번째 해지된 계약은 다음과 같습니다: - 계약상대: Freudenberg Battery Power Systems, LLC - 계약금액(원): 3,921,711,000,000 - 해지 주요 사유: 계약상대의 배터리 사업 철수로 상호 합의에 의한 계약 해지 - 해지일자: 2025년 12월 26일  위 정보는 각각 [EVIDENCE 2](https://dart.fss.or.kr/dsaf001/main.do?cn=20251217800800)와 [EVIDENCE 3](https://dart.fss.or.kr/dsaf001/main.do?cn=20251226800706)에서 확인할 수 있습니다.",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,5,0,1,1,0,0,정답,0,0,0,001,answered,1,0,none,closed,lookup,,10.32,86.6,136.9,781.0,0.1,4743.6,0.0,0.8,0.0,4567.3,10320.1,3.8,2
S016,한미약품이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"한미약품이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다.   해지된 계약은 다음과 같습니다: - 회사: 한미약품 - 공시명: 한미약품/단일판매ㆍ공급계약 해지(자율공시)/(2023.02.27)단일판매ㆍ공급계약 해지(자율공시) - 공시일: 2023년 2월 27일 - 계약상대: 주식회사 제넥신 (Genexine) - 계약내용: 코로나19 백신 위탁생산 계약해지 합의 - 해지금액(원): 23,419,586,850 - 최근매출액(원): 1,075,853,605,008 - 매출액대비(%): 2.18% - 계약기간: 2021년 5월 18일부터 2023년 2월 27일까지 - 해지 주요사유: 계약상대방의 코로나19 백신(GX-19N) 개발 중단 결정 - 이행실적: 1,113,933,150원 (전체 계약금액의 4.5%)  근거: exchange_20230227800485",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,6,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,11.93,287.4,289.1,738.2,0.1,5217.9,0.0,4.5,0.0,5385.4,11927.6,5.0,2
S017,삼성중공업이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"삼성중공업이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다. 해지된 계약은 다음과 같습니다:  1. **블록 및 기자재 공급계약**    - 계약 상대: 유럽 지역 선주    - 계약 금액: 2,807,200,000,000원    - 해지 사유: 선주사의 위법한 계약해지    - 해지 일자: 2025-06-18  2. **쇄빙 셔틀탱커 7척에 대한 블록 및 기자재 공급계약**    - 계약 상대: 유라시아 지역 선주    - 계약 금액: 2,045,300,000,000원    - 해지 사유: 선주사의 위법한 계약해지    - 해지 일자: 2025-06-18     3. **원유운반선 1척 공급계약**    - 계약 상대: 오세아니아 지역 선주    - 계약 금액: 114,800,000,000원    - 해지 사유: 선주사의 계약 의무 불이행    - 해지 일자: 2026-03-14  위 정보는 삼성중공업의 공시 내용을 바탕으로 작성되었습니다.   근거: exchange_20250618800387, exchange_20250618800388, exchange_20260316801038",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,3,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,16.34,11.4,118.1,92.4,0.1,10530.5,0.0,3.1,0.0,5578.4,16338.3,4.3,2
S018,한전기술이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"네, 한전기술이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다.   해지된 계약의 세부 내용은 다음과 같습니다:  - **해지계약명**: 논산 바이오매스 발전사업 건설공사 - **해지금액(원)**: 81,895,000,000 - **최근매출액(원)**: 431,722,625,741 - **매출액대비(%)**: 18.97% - **계약상대**: 논산바이오에너지(주) - **해지 주요사유**: 발주처가 PF(Project Financing) 계약체결 및 유효한 착수지시서(NTP) 발급 조건을 충족하지 못함 - **해지일자**: 2024-08-26  근거: exchange_20240826800108::main::C1",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,3,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,12.6,50.1,114.9,1204.7,0.1,7215.3,0.0,2.6,0.0,4005.0,12598.3,5.5,2
S019,한국항공우주가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"네, 한국항공우주는 체결한 단일판매·공급계약 중 하나가 해지되었습니다. 해지된 계약은 다음과 같습니다:  - **해지계약명**: 차세대 중형 민항기 주익 개발 및 공급 계약 - **해지일자**: 2023년 9월 26일 - **해지 사유**: 계약상대방(Embraer)의 계약이행 불가에 따른 계약해지 - **해지 금액**: 4,004,923,296,000원 - **최근 매출액 대비 비율**: 156.30% - **계약 기간**: 2022년 12월 19일부터 2046년 12월 31일까지였으나 해지됨  이 정보는 한국항공우주의 단일판매·공급계약 해지 공시(2023년 9월 26일)에 근거합니다.  근거: exchange_20230926800443::main::C1",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,2,0,1,1,0,1,정답,1,1,1,,answered,1,0,none,closed,lookup,,15.68,224.8,189.5,90.9,0.1,11318.4,0.0,5.5,0.0,3844.9,15677.8,3.8,2
S020,삼성전자가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가?,,?,아니오 (해지 공시 없음),1,"아니오, 삼성전자가 체결한 단일판매·공급계약 중 이후 해지된 계약은 존재하지 않습니다.  근거: report_id(exchange_20250731800028)",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.5,1.0,,0,0,1,1,0,,정답,1,1,1,,answered,1,0,none,closed,lookup,,2.25,41.5,132.3,685.9,0.0,279.0,0.0,0.0,0.0,1110.7,2251.7,2.4,2
S021,한미반도체가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가?,,?,아니오 (해지 공시 없음),1,"아니오. 한미반도체의 공시 60건 전체를 확인한 결과, 단일판매·공급계약 중 해지된 계약은 존재하지 않습니다.   근거: [전수 확인]",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,0,0,1,1,0,1,정답,1,0,0,,answered,1,0,none,closed,lookup,,5.46,18.8,82.4,656.9,0.0,2967.6,0.0,2.9,0.0,1728.1,5460.0,3.3,2
S022,현대오토에버가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가?,,?,아니오 (해지 공시 없음),1,"아니오, 현대오토에버가 체결한 단일판매·공급계약 중 이후 해지된 계약은 존재하지 않습니다.  근거: [전수 확인]",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,0,0,1,1,0,,정답,1,0,0,,answered,1,0,none,closed,lookup,,3.14,171.1,164.7,605.0,0.0,872.1,0.0,4.2,0.0,1321.4,3141.5,3.0,2
S023,삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"정정 내역이 있습니다.   다음은 삼성E&A의 단일판매ㆍ공급계약체결 공시의 정정 사항들입니다:  ### EVIDENCE 1 - **정정 사유**: 계약금액, 종료일 변경   - **계약금액 변화**:     - 정정 전: 1,534,730,639,454원 → 정정 후: 1,719,659,644,816원   - **종료일 변화**:     - 정정 전: 2024-06-25 → 정정 후: 2025-10-26    ### EVIDENCE 2 - **정정 사유**: 계약기간 변경   - **종료일 변화**:     - 정정 전: 2025-09-30 → 정정 후: (협의 중으로 미정)    ### EVIDENCE 3 - **정정 사유**: 종료일 변경   - **종료일 변화**:     - 정정 전: 2026-01-29 → 정정 후: 2026-07-29    ### EVIDENCE 4 - **정정 사유**: 계약금액 변경   - **계약금액 변화**:     - 정정 전: 389,193,200,000원 → 정정 후: 466,193,200,000원   - **매출액 대비 비율 변화**:     - 정정 전: 5.77% → 정정 후: 6.91%    ### EVIDENC",0,0,1,required_any,1,2,2,1.0,,0,0,11,1,0,10,0.0909,0.9091,0.0,,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,14,0,1,0,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,17.68,66.2,107.8,79.9,0.0,5789.1,13.9,2.4,1.2,11624.4,17679.2,0.0,1
S024,현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"정정 내역이 있습니다. 현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역을 아래에 정리하였습니다.  ### EVIDENCE 1 - **정정 사유**: 계약 금액 및 기간 변경 - **정정 전 계약금액**: 580,653,479,709원 → **정정 후 계약금액**: 837,286,000,000원 - **정정 전 매출액 대비 비율**: 3.21% → **정정 후 매출액 대비 비율**: 4.63% - **정정 전 계약 기간**: 정보 없음 → **정정 후 계약 기간**: 2022-10-17 ~ 2026-10-31 - **기타 사항**: 계약 상대방 및 판매 공급 지역은 변동 없음  ### EVIDENCE 2 - **정정 사유**: 변경계약 체결(공사금액, 공사기간) - **정정 전 계약금액**: 497,052,750,159원 → **정정 후 계약금액**: 920,797,500,000원 - **정정 전 매출액 대비 비율**: 2.93% → **정정 후 매출액 대비 비율**: 5.43% - **정정 전 계약 기간**: 정보 없음 → **정정 후 계약 기간**: 실착공일 이후 46개월 - **기타 사항**: 계약 상대방 및 판매 공급 지역은 변동 없음  ### EV",0,0,1,required_any,1,2,2,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분,23,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,23.03,6.0,89.5,46.1,0.0,5469.4,19.1,3.2,0.8,17402.7,23023.1,0.0,1
S025,두산로보틱스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"정정 내역은 다음과 같습니다:  1. 첫 번째 정정 (2024년 7월 15일):    - 정정 전: 향후 회사구조개편에 관한 계획 부분에서 구체적인 합병 계획이 언급되지 않았습니다.    - 정정 후: 향후 회사구조개편에 관한 계획 부분에 두산로보틱스와 두산밥캣의 신속한 합병 계획이 추가되었습니다.  2. 두 번째 정정 (2024년 8월 29일):    - 정정 전: 두산밥캣과의 주식교환 계약이 여전히 진행 중인 것으로 기술되어 있었습니다.    - 정정 후: 두산밥캣과의 주식교환 계약 해제 결정이 포함되었습니다.  3. 세 번째 정정 (2024년 9월 10일):    - 세부 내용은 제공되지 않았지만, 이전 정보들을 바탕으로 볼 때 분할합병 계약의 변경 혹은 추가 정보가 포함되었을 것입니다.  4. 네 번째 정정 (2024년 9월 25일):    - 마찬가지로 세부 내용이 제공되지 않았지만, 분할합병 계약의 추가 변경 사항이 있었을 것입니다.  5. 다섯 번째 정정 (2024년 10월 21일):    - 이 시점에서는 두산에너빌리티와의 분할합병 변경계약이 이루어졌습니다.  6. 여섯 번째 정정 (2024년 10월 22일):    - 이 시점에서도 추가적인 ",0,0,0,required_any,1,3,0,0.0,"64,400,000,000 / 합의해제 / D20 Capital",0,0,0,0,0,0,,,0.1538,1.0,,0,0,1,1,0,0,답변실패,1,1,0,,answered,1,0,none,mixed,correction_diff,,14.89,937.9,276.0,54.7,0.0,5716.7,0.0,3.6,0.0,7894.8,14887.9,4.1,1
S026,한화에어로스페이스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"정정 내역이 있습니다. 한화에어로스페이스의 주요사항보고서 중 일부가 정정되었습니다. 아래는 정정된 내용에 대한 설명입니다:  ### 첫 번째 정정 (2025년 3월 26일) - **정정 사유**: 특수관계인의 유상증자 참여 결정에 따른 정정 - **변경된 항목**:   - **공정거래위원회 신고대상 여부**: 정전 전에는 ""미해당"", 정정 후에는 ""해당""   - **기타 투자판단에 참고할 사항**: 정전 전에는 ""청약의 방법 및 장소 등은 2025년 3월 20일 제출 예정인 증권신고서 및 예비투자설명서를 참고하라""였으나, 정정 후에는 ""청약의 방법 및 장소 등은 2025년 3월 20일 최초 제출한 증권신고서 및 예비투자설명서를 참고하라""로 변경됨.  ### 두 번째 정정 (2025년 6월 27일) - **정정 사유**: 최종 발행가액 확정 등에 따른 정정 - **변경된 항목**:   - **신주 발행가액**: 정전 전에는 예정발행가가 보통주식 684,000원으로 되어 있었으며, 확정예정일은 2025년 6월 26일이었지만, 정정 후에는 확정발행가가 보통주식 684,000원으로 설정되고 예정발행가는 삭제됨.   - **신주의 배정방법**: 정전 전에는 신주배정기",0,0,1,required_any,1,2,2,1.0,,0,0,0,0,0,0,,,0.2,1.0,,1,0,1,1,0,1,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,15.32,614.8,377.0,55.5,0.0,5775.3,0.0,3.6,0.0,8485.5,15315.0,3.2,1
