id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
S011,"두산에너빌리티와 한전기술 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"두산에너빌리티 (두산에너빌리티 4,928,968,079,043 vs 한전기술 1,250,850,298,678)",1,"두산에너빌리티와 한전기술 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 **두산에너빌리티가 4,928,968,079,043원으로 더 큽니다**.   근거: exchange_20251216801147, exchange_20251212801320",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,41.93,1008.4,520.5,684.0,0.1,5956.0,154.0,3.0,0.5,33754.2,41932.1,0.0,2
S012,"현대건설과 삼성E&A 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"현대건설 (현대건설 4,390,170,544,000 vs 삼성E&A 2,897,903,803,942)",1,"현대건설과 삼성E&A 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 **현대건설이 4,390,170,544,000원으로 더 큽니다**.   근거: exchange_20250915800004, exchange_20231006800347",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,0,0,0,0,1,검색실패,1,1,1,,answered,1,0,none,closed,compare,,16.12,511.5,524.4,107.6,0.1,11007.1,214.5,4.0,0.4,3954.0,16115.4,0.0,2
S013,"현대글로비스와 HMM 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"현대글로비스 (현대글로비스 3,365,500,000,000 vs HMM 1,282,363,356,560)",1,"현대글로비스와 HMM 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 현대글로비스가 3,365,500,000,000원으로 더 큽니다. HMM의 최대 계약금액은 1,282,363,356,560원입니다. 따라서 두 기업의 공시된 계약 중 현대글로비스의 계약금액이 HMM보다 2,083,136,643,440원 더 큽니다.   근거: exchange_20241231800107, exchange_20230428800439, exchange_20241231800103, exchange_20250527800522, exchange_20250227800164, exchange_20250912800061, exchange_20250117800481, exchange_20231027800429, exchange_20250117800494",0,0,0,compare_no_verdict,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.2222,,3,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,9.33,858.8,370.4,656.7,0.0,2391.5,53.6,7.8,0.4,5040.4,9328.4,0.0,2
S014,"삼성바이오로직스와 셀트리온 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",,?,"삼성바이오로직스 (삼성바이오로직스 2,074,694,843,000 vs 셀트리온 423,600,000,000)",1,"삼성바이오로직스와 셀트리온 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 **삼성바이오로직스의 2,074,694,843,000원**이며, 따라서 더 큰 쪽은 **삼성바이오로직스**입니다.  근거: exchange_20250114800022, exchange_20230925800006",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,45.6,319.3,394.4,102.9,0.1,10829.8,155.5,4.4,0.4,33943.7,45600.6,0.0,2
S015,LG에너지솔루션이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"LG에너지솔루션이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다. 해당 계약들은 다음과 같습니다:  1. **Freudenberg Battery Power Systems, LLC와의 계약 (해지일자: 2025년 12월 26일)**    - 계약금액: 3,921,711,000,000원    - 해지 사유: 계약상대의 배터리 사업 철수에 따른 상호 합의    - 관련 공시: 2024년 4월 1일에 체결된 계약이 2025년 12월 26일자로 해지되었습니다.  2. **Ford Motor Company와의 계약 (해지일자: 2025년 12월 17일)**    - 계약금액: 9,603,075,000,000원    - 해지 사유: 거래 상대방의 계약 해지 통보    - 관련 공시: 2024년 10월 15일에 체결된 계약이 2025년 12월 17일자로 해지되었습니다.  위 정보는 제공된 공시 자료를 바탕으로 작성되었으며, 모든 관련 공시의 상세 내용을 포함하고 있습니다.",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,2,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,closed,lookup,,13.67,89.9,228.0,1126.0,0.3,4401.2,0.0,3.5,0.0,7818.3,13671.4,4.3,2
S016,한미약품이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"한미약품이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다. 해당 계약은 **㈜제넥신과의 코로나19 백신 위탁생산 계약**으로, 해지 사유는 '**계약상대방의 코로나19 백신(GX-19N) 개발 중단 결정**'입니다. 이 계약의 해지 금액은 **23,419,586,850원**이며, 계약 기간은 **2021년 5월 18일부터 2023년 2월 27일까지**였습니다.  근거: exchange_20230227800485",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,closed,lookup,,12.03,800.2,407.4,824.0,0.1,4860.7,0.0,4.3,0.0,5121.3,12031.2,13.2,2
S017,삼성중공업이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"삼성중공업이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다. 구체적인 계약 내용은 다음과 같습니다:  1. **블록 및 기자재 공급계약 해지**    - **공시일**: 2025년 6월 18일    - **해지 금액**: 2,807,200,000,000원    - **최근 매출액**: 7,349,700,000,000원    - **해지 사유**: 선주사의 위법한 계약해지    - **관련 공시**: 2024-06-12 기타 경영사항(자율공시) 및 단일판매·공급계약 체결  2. **블록, 기자재 및 설계 공급계약 해지**    - **공시일**: 2025년 6월 18일    - **해지 금액**: 2,045,300,000,000원    - **최근 매출액**: 6,860,300,000,000원    - **해지 사유**: 선주사의 위법한 계약해지    - **관련 공시**: 2024-06-12 기타 경영사항(자율공시) 및 단일판매·공급계약 체결  3. **원유운반선 1척 공급계약 해지**    - **공시일**: 2026년 3월 16일    - **해지 금액**: 114,800,000,000원    - **최근 매출액**: 5,944,700,000",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,6,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,closed,lookup,,48.94,12.1,128.8,89.4,0.1,9868.6,0.0,0.6,0.0,38833.4,48943.2,10.1,2
S018,한전기술이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"**답변**: 예, 한전기술이 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다. 해당 계약은 '**논산 바이오매스 발전사업 건설공사**'이며, 해지 금액은 **81,895,000,000원**입니다. 이는 2024년 8월 26일에 해지되었습니다.  근거: exchange_20240826800108",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,0,1,1,0,1,정답,1,1,1,,answered,1,0,none,closed,lookup,,12.58,55.9,397.8,909.1,0.1,6676.3,0.0,1.0,0.0,4527.1,12576.5,9.2,2
S019,한국항공우주가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가? 존재한다면 어떤 계약인가?,,?,예 (해지 공시 존재),1,"**답변**: 예, 한국항공우주는 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재합니다. 해당 계약은 '**차세대 중형 민항기 주익 개발 및 공급 계약**'이며, 해지 사유는 계약상대방(Embraer)의 계약이행 불가에 따른 것으로, 해지 금액은 **4,004,923,296,000원**입니다. 이 계약은 2022년 12월 20일에 체결되었으며, 2023년 9월 26일에 해지되었습니다.  근거: exchange_20230926800443",0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,1.0,1.0,,1,0,1,1,0,1,정답,1,1,1,,answered,1,0,none,closed,lookup,,16.55,188.9,187.7,96.3,0.1,10643.7,0.0,4.5,0.0,5419.2,16552.2,11.8,2
S020,삼성전자가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가?,,?,아니오 (해지 공시 없음),1,아니오  근거: [전수 확인],0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,0,0,1,1,0,,정답,1,0,0,,answered,1,0,none,closed,lookup,,23.97,56.4,436.5,759.5,0.0,485.6,0.0,2.9,0.0,22222.0,23966.1,3.2,2
S021,한미반도체가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가?,,?,아니오 (해지 공시 없음),1,아니오  근거: [전수 확인],0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,0,0,1,1,0,,정답,1,0,0,,answered,1,0,none,closed,lookup,,6.09,23.5,381.2,613.9,0.0,3063.3,0.0,4.3,0.0,2004.3,6094.1,3.6,2
S022,현대오토에버가 체결한 단일판매·공급계약 중 이후 해지된 계약이 존재하는가?,,?,아니오 (해지 공시 없음),1,아니오  근거: [전수 확인],0,0,1,yes_no,1,0,0,,,0,0,0,0,0,0,,,0.0,,,0,0,1,1,0,,정답,1,0,0,,answered,1,0,none,closed,lookup,,6.22,248.3,185.5,675.8,0.0,1037.6,0.0,5.7,0.0,4064.9,6222.2,4.4,2
S023,삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"예. 삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있습니다. 아래는 몇 가지 예시입니다:  1. **BAPCO Modernization Program(BMP)** 계약 (20240129)    - 정정사유: 계약금액, 종료일 변경    - 변경 내용:      - 계약금액: 1,534,730,639,454원에서 1,719,659,644,816원으로 변경      - 종료일: 2024-06-25에서 2025-10-26으로 변경  2. **기흥 신규 연구라인 (구 용역동 부지)UT동/그린동 골조공사** 계약 (20250926)    - 정정사유: 계약기간 변경    - 변경 내용:      - 종료일이 2025-09-30에서 미정으로 변경됨 (발주처와 협의 중)  3. **Crude Flexibility Project** 계약 (20231006)    - 정정사유: 계약 종료일 변경    - 변경 내용:      - 종료일이 2023-10-27에서 2024-03-30으로 변경  이와 같이 다양한 계약들이 정정되었으며, 주로 계약금액이나 종료일의 변경이 주를 이루고 있습니다. 각 계약별 상세 내용은 공시 내용을 참조하시기 바랍니다.",0,0,1,required_any,1,2,2,1.0,,0,0,11,0,0,11,0.0,1.0,0.0,,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 매출액대비 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,5,0,1,0,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,72.95,96.7,148.1,85.4,0.0,5449.6,25.1,2.2,1.1,67149.6,72943.2,0.0,1
S024,현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"예. 현대건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있습니다. 아래는 몇 가지 예시입니다.  1. **대조제1구역 주택재개발정비사업**    - 정정 전: 계약금액 580,653,479,709원, 매출액 대비 3.21%    - 정정 후: 계약금액 837,286,000,000원, 매출액 대비 4.63%  2. **광명제11R구역 주택재개발정비사업**    - 정정 전: 계약금액 497,052,750,159원, 매출액 대비 2.93%    - 정정 후: 계약금액 920,797,500,000원, 매출액 대비 5.43%  3. **필리핀 South Commuter Railway Project 공사(PKG CP S-06)**    - 정정 전: 계약금액 590,708,770,444원, 매출액 대비 3.27%    - 정정 후: 계약금액 647,491,900,677원, 매출액 대비 3.58%  4. **반포주공1단지(1,2,4주구) 주택재건축정비사업**    - 정정 전: 계약금액 2,636,303,000,000원, 매출액 대비 14.00%    - 정정 후: 계약금액 3,931,885,000,000원, 매출액 대비 20.89%  5. **사우디 Marjan ",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0667,0.1667,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,20,0,1,1,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,16.76,18.3,401.9,47.4,0.0,5585.7,31.2,5.7,0.8,10689.2,16756.0,0.0,1
S025,두산로보틱스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"예. 두산로보틱스의 주요사항보고서 공시가 정정된 내역이 있습니다. 아래는 최초 공시와 최종 정정본 사이에서 달라진 내용을 설명합니다.  1. **정정대상 공시서류 및 최초제출일**    - 최초 제출일: 2024년 7월 11일    - 정정본 제출일: 2024년 12월 10일  2. **정정 내용**    - **정정 사유**: 분할합병 계약 해제에 따른 분할합병 관련 모든 절차 중단    - **변경 내용**:      - 최초 공시에서는 두산밥캣 주식회사와 주식교환계약을 체결하고 주식의 포괄적 교환을 결의했으나, 최종 정정본에서는 2024년 8월 29일 이사회에서 두산밥캣 주식회사와 포괄적 주식교환 계약을 해제하기로 결의한 내용이 추가되었습니다.      - 최종 정정본에서는 분할합병 계약이 해제됨에 따라 분할합병 계약서의 모든 법적 효력이 상실되고, 분할합병과 관련된 제반 절차가 모두 중단된다는 내용이 포함되었습니다.  3. **기타 변경 사항**    - 최초 공시 이후 총 8차례의 정정 공시가 있었으며, 각 차수별 정정 내용은 다음과 같습니다:      1. 2024년 7월 15일: 1차 정정 (""파란색 글씨"")      2. 2024년 8월 29일",0,0,0,required_any,1,3,0,0.0,"64,400,000,000 / 합의해제 / D20 Capital",0,0,0,0,0,0,,,0.1538,1.0,,0,0,1,1,0,0,답변실패,1,1,0,,answered,1,0,none,mixed,correction_diff,,81.51,1224.5,319.2,80.7,0.1,5633.9,0.0,2.8,0.0,74245.0,81512.2,6.0,1
S026,한화에어로스페이스의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,,?,,0,"예. 한화에어로스페이스의 주요사항보고서 공시가 정정된 내역이 있습니다. 아래는 최초 공시와 최종 정정본 사이에서 달라진 내용을 설명한 것입니다.  1. **공정거래위원회 신고대상 여부**    - 최초 공시에서는 '**미해당**'으로 기재되었으나, 정정 후에는 '**해당**'으로 변경되었습니다.    - 정정 사유: 특수관계인의 유상증자 참여 결정에 따른 정정.  2. **신주 발행가액**    - 최초 공시에서의 예정 발행가는 '**684,000원**'이었으나, 최종 정정본에서는 '**확정 발행가 684,000원**'으로 변경되었습니다.    - 정정 사유: 최종 발행가 확정.  3. **신주배정기준일**    - 최초 공시에서는 '**2025년 05월 23일 예정**'이었으나, 최종 정정본에서는 '**2025년 05월 23일**'로 확정되었습니다.  4. **기타 투자판단에 참고할 사항**    - 최초 공시에서는 '**2025년 05월 21일 제출 예정인 증권신고서 및 예비투자설명서**'를 참고하라고 되어 있었으나, 최종 정정본에서는 '**2025년 06월 27일 제출 예정인 증권신고서 및 투자설명서**'로 변경되었습니다.    - 정정 사유: 최종 발",0,0,1,required_any,1,2,2,1.0,,0,0,0,0,0,0,,,0.2,1.0,,1,0,1,1,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,20.14,537.5,474.6,66.3,0.1,5655.9,0.0,1.4,0.0,13393.1,20136.3,7.5,1
S027,삼성전자의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 삼성전자의 사업보고서 변화 요약 (2023년 vs 2025년)  #### 1. 재무 상태 및 영업실적 변화  - **자산**:    - 2023년: 455조 9,060억 원   - 2025년: 정보가 제공되지 않았습니다. - **부채**:    - 2023년: 92조 2,281억 원   - 2025년: 정보가 제공되지 않았습니다. - **자본**:    - 2023년: 363조 6,779억 원   - 2025년: 정보가 제공되지 않았습니다. - **매출**:    - 2023년: 258조 9,354억 원   - 2025년: 334조 원 - **영업이익**:    - 2023년: 6,567억 원   - 2025년: 44조 원  #### 2. 주요 재무 지표 변화  - **자기자본비율**:    - 2023년: 79.8%   - 2025년: 77.0% - **부채비율**:    - 2023년: 25.4%   - 2025년: 29.9% - **ROE**:    - 2023년: 4.3%   - 2025년: 10.8%  #### 3. 사업 부문 변화  - **핵심 사업**:   - 2023년: 메모리 반도체, 디스플레이 패널 사업에 집중   - 2025년: A",0,0,0,required,1,4,0,0.0,"258,935,494 / 333,605,938 / 6,566,976 / 43,601,051",0,0,0,0,0,0,,,1.0,1.0,,15,0,1,1,0,0,답변실패,0,1,0,258 / 6567 / 9354,answered,1,0,none,open,compare,,22.58,97.0,360.0,228.3,0.1,10770.9,0.0,18.7,0.0,11098.5,22583.5,9.9,2
S028,SK하이닉스의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"SK하이닉스의 사업보고서를 2023년 12월과 2025년 12월 기준으로 비교했을 때의 변화를 요약하면 다음과 같습니다:  ### 1. 사업 부문 - **핵심 사업**: 여전히 DRAM, NAND Flash, MCP와 같은 메모리 반도체 제품을 중심으로 하고 있으며, 시스템 LSI 분야의 CIS(CMOS Image Sensor) 사업 및 Foundry 사업도 추진하고 있습니다. - **변화**: 2023년에는 신규 연결 종속회사로 SK hynix America Investment Corporation이 추가되었고, SK hynix Ventures America LLC는 연결제외로 변경되었습니다.  ### 2. 재무 지표 #### 자산 총계 - **2023년**: 112,412,580원 - **2025년**: 168,903,929원으로 크게 증가했습니다.  #### 부채 총계 - **2023년**: 41,185,493원 - **2025년**: 51,585,367원으로 증가했으나, 전체 자산 대비 비율은 상대적으로 안정적입니다.  #### 자본 총계 - **2023년**: 71,227,087원 - **2025년**: 117,318,562원으로 상당히 증가하며 기",0,0,0,required,1,4,0,0.0,"32,765,719 / 97,146,675 / 7,730,313 / 47,206,319",0,0,0,0,0,0,,,1.0,1.0,,12,0,1,1,0,0,답변실패,1,1,0,,answered,1,0,none,open,compare,,24.85,61.3,448.2,115.7,0.2,11168.9,0.0,11.1,0.0,13035.0,24845.4,5.0,2
